parent_lei,parent_name,child_lei,child_name,child_company_number,relationship_type,in_downloaded_corpus
529900FNDVTQJOVVPZ19,THALES,529900UVQIGVXVFRTB34,THALES TRAINING & SIMULATION (ACE) LIMITED,03023510,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900VQLSG38JOJHP18,THALES TRAINING AND SIMULATION LIMITED,00426402,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900WW6PBJX27ZSQ27,THALES NAVAL LIMITED,03957722,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900XD91NRHPRTL974,THALES ATM LIMITED,03229755,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300CBTY8VRAGK2167,NIKON OPTICAL U.K. LIMITED,03471182,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300FI3D0FOVD2QZ58,FGX EUROPE LIMITED,03487910,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300G0GSODGZH94Z69,VISION DIRECT EUROPE LTD,06537157,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300J6YMCJ7SQIN765,EMNUK LIMITED,02108102,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300JNOEGKUYES6V84,BBGR LIMITED,03986153,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300OO89TODXM8FJ80,FABRIS LANE LTD.,03429759,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300UBIO330OYX3Y53,MYOPTIQUE GROUP LTD,05139004,IS_DIRECTLY_CONSOLIDATED_BY,False
549300B206THJHUTBP43,ESSILOR INTERNATIONAL,549300XM19CFWDDX8D65,ESSILOR LIMITED,00852410,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,2138002D2Q4SDWONEG28,BARCLAYS CAPITAL NOMINEES LIMITED,01957372,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,2138002L2HV3B9GO6A52,BARCLAYS CAPITAL NOMINEES (NO.3) LIMITED,02532430,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,2138005N3JW755QCZS33,NORTH DOCK NO.1 LIMITED,10940608,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,2138008R1J655IXN7H52,KIRSCHE INVESTMENTS LIMITED,02223006,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,2138009SSOO37PWSBY25,SWAN LANE INVESTMENTS LIMITED,02793078,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800AD7R63KFXK9Y84,BARSEC NOMINEES LIMITED,01957772,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800AG8D8HD1R8KC86,BARCLAYS LONG ISLAND LIMITED,06714962,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800ALEEEJFR1KMY30,BARCLAYS CAPITAL NOMINEES (NO.2) LIMITED,02511441,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800DDSSBKJYCSOU11,BARCLAYS OCIO SERVICES LIMITED,14106652,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800GVKUDB4UVJN507,SHELBY REAL ESTATE FUNDING LIMITED,09915311,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800GXU1MKJMFXM261,ISLE OF WIGHT HOME LOANS LIMITED,12088067,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800HLQJCTOTIW5890,WEDD JEFFERSON (NOMINEES) LIMITED,00393012,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800KEDEBMLHKVFE83,BARCLAYS CCP FUNDING LLP,OC359024,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800KTWQRMSI9KD473,EAGLE FINANCIAL AND LEASING SERVICES (UK) LIMITED,02522321,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800MP61RBXUCEIJ65,BARCLAYS CAPITAL SECURITIES CLIENT NOMINEE LIMITED,01764681,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800MS8QPF29THLX67,BARCLAYS INVESTMENT MANAGEMENT LIMITED,01996052,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800NTYP2VH2UHEB75,NORTHWHARF NOMINEES LIMITED,00669978,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800O4Z2W64REQCO26,SIRIUS FUNDING PLC,11192492,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800OVGRB89R7U8352,BB CLIENT NOMINEES LIMITED,01756745,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800YIGVX8K23WYS91,GLOBE NOMINEES LIMITED,03911777,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,213800Z3Z6VPPYFW3G28,HAWKINS FUNDING LIMITED,04559179,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,54930038DZR54NJ0BV89,US REAL ESTATE HOLDINGS NO. 6 LIMITED,06961824,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,5493003F8FNWI1CAF862,US REAL ESTATE HOLDINGS NO.5 LIMITED,06959175,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,54930081XF4GV6YCYN45,REAL ESTATE PARTICIPATION SERVICES LIMITED,08116589,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300DXBYV6KQ8I1Z79,BARCLAYS TERM FUNDING LIMITED LIABILITY PARTNERSHIP,OC347260,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300E1SSZR385SNZ84,NAXOS INVESTMENTS LIMITED,05403971,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300JUS3OXY7EN1P29,BARCLAYS ALDERSGATE INVESTMENTS LIMITED,02223073,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300P081SUIUCK3O24,AEQUOR INVESTMENTS LIMITED,07662889,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300PYU8X5VE3DXO15,MENLO INVESTMENTS LIMITED,03479178,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300QXL2UKKQVRBP43,BARCLAYS PELLEAS INVESTMENTS LIMITED PARTNERSHIP,LP011941,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300T5ZWV3XQUJZ156,BARCLAYS CLAUDAS INVESTMENTS LIMITED PARTNERSHIP,LP012389,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300TCM5K3HI140016,WESTFERRY INVESTMENTS LIMITED,03479278,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300UB2OXM9G6UHH56,ALYNORE INVESTMENTS LIMITED PARTNERSHIP,LP014482,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300VJD3UWIWLCKY25,BARCLAYS US REAL ESTATE LLP,OC359978,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300WIIL1YGXFTMR13,BLOSSOM FINANCE LIMITED PARTNERSHIP,LP010698,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300XRZQRJZM6RBD55,CHAPELCREST INVESTMENTS LIMITED,07026575,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,549300ZL2JBI0IJS5732,BARCLAYS INVESTMENT SOLUTIONS LIMITED,02752982,IS_DIRECTLY_CONSOLIDATED_BY,False
G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,K9WDOH4D2PYBSLSOB484,BARCLAYS CAPITAL SECURITIES LIMITED,01929333,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,5493002I3S7TGKYK0P44,UNILEVER GLOBAL IP LIMITED,12920301,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,5493003UBWGSYIWIWI94,UNILEVER OVERSEAS HOLDINGS LIMITED,00174036,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,54930059AYBFBM5Y2L55,DERMALOGICA (UK) LIMITED,02263856,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,5493006CQEEGKM6L5T06,UNILEVER SOUTH INDIA ESTATES LIMITED,01619192,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,5493007ZV9V31T20K571,TWENTY NINE CAPITAL PARTNERS (GENERAL PARTNER) LIMITED,13273408,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,549300FFQECOEXLSUZ76,UNILEVER S.K. HOLDINGS LIMITED,00413828,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,549300HWTESJD1V4UZ21,UNILEVER U.K. CENTRAL RESOURCES LIMITED,00029140,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,549300JDEB2OPC0A5F18,TWENTY NINE CAPITAL PARTNERS LIMITED PARTNERSHIP,LP021511,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,549300MD5X41UEQSKN80,UNILEVER U.K. HOLDINGS LIMITED,00017049,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,549300V2U8DC564CK756,UNILEVER GROUP LIMITED,00036581,IS_DIRECTLY_CONSOLIDATED_BY,False
549300MKFYEKVRWML317,UNILEVER PLC,549300VWGK6VDYE07K51,UNILEVER VENTURES III L.P.,LP016826,IS_DIRECTLY_CONSOLIDATED_BY,False
5493006QMFDDMYWIAM13,BANCO SANTANDER S.A.,213800HUGB31PIZSSY46,EBURY PARTNERS LIMITED,07086058,IS_DIRECTLY_CONSOLIDATED_BY,False
5493006QMFDDMYWIAM13,BANCO SANTANDER S.A.,549300F5XIFGNNW4CF72,SANTANDER UK GROUP HOLDINGS PLC,08700698,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,2138002QDXGHWSGAXX52,WILLIAMS MEDICAL SUPPLIES LIMITED,04240054,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,2138006UFBRP4QDT8F88,DCC TREASURY 2014 LIMITED,08878065,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,2138009C4PCFDKDUGP14,EUROCAPS LIMITED,02878879,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800AQB95OGICUA651,SQUADRON MEDICAL LIMITED,03081982,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800B5DZTL1QHAXN17,THOMPSON AND CAPPER LIMITED,00235815,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800BWUFLIGRM1SA66,LALEHAM HEALTH AND BEAUTY LIMITED,00997221,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800ESLNW5LB7JEA14,EXERTIS (UK) LTD,01511931,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800EV2PDRF8XCME25,NEXORA CONTINENTAL EUROPE HOLDINGS LIMITED,03341568,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800FL6TGT7OP13174,DCC HOLDINGS (UK) LIMITED,02836380,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800HG4FMUN1HWLF66,STAMPEDE GLOBAL UK LIMITED,05341872,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800JVGJH77H27ZX90,FUEL CARD SERVICES LIMITED,02107821,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800NL959TIJV5FK66,CERTAS ENERGY UK LIMITED,04168225,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800NZB2WRAP6TMA83,DCC LIMITED,04709270,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800O3V1CRPPJBHE72,DESIGN PLUS HEALTH & BEAUTY LIMITED,03864598,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800RZT267X6REYZ24,MEDICAL GAS SOLUTIONS LIMITED,04967365,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800T3EBZZFWJAAQ30,EXERTIS HAMMER LIMITED,02640532,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800VHR5EMQPQM3W16,FANNIN (UK) LIMITED,02663514,IS_DIRECTLY_CONSOLIDATED_BY,False
213800UPS1QEE4TD3T45,DCC ENERGY PUBLIC LIMITED COMPANY,213800YV2M2XSYTK5P94,FLOGAS BRITAIN LIMITED,00993638,IS_DIRECTLY_CONSOLIDATED_BY,False
ZULHQJBZHTUV5CCBYQ53,CITIGROUP FINANCIAL PRODUCTS INC.,5493009MO8D3PKFH2439,CITIGROUP GLOBAL MARKETS EUROPE FINANCE LIMITED,04988945,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,2138003TI244HRD8QX40,KYPE MUIR WIND FARM LIMITED,06917667,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,2138008D25VGJVQMUV69,MIDDLE MUIR WIND FARM LIMITED,07376956,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,213800MI2V7PNOZUBV34,HL FINCO LIMITED,11286656,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,213800OW6DAO4UPGG786,HMA FINANCE LIMITED,11216984,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,213800WFH3N9MDAEXK97,PH FINANCE LIMITED,11217309,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,213800XV4L6EL4OGIK36,MOOR HOUSE WIND FARM LIMITED,06969180,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,5493007UPOBO9ZRLFN28,MULTIPLEX GLOBAL LIMITED,09948128,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,549300PHOBQCL5TWTW82,BID II EURO AGGREGATOR LP,LP021606,IS_DIRECTLY_CONSOLIDATED_BY,False
C6J3FGIWG6MBDGTE8F80,BROOKFIELD CORPORATION,894500I4ZS7QH5CWW996,Brookfield Asset Manager (UK) Holdco Limited,14208395,IS_DIRECTLY_CONSOLIDATED_BY,False
529900MUFAH07Q1TAX06,EDP RENEWABLES SOCIEDAD ANONIMA,529900KZUQYA9R6ZUQ85,HARRINGTON FRANKLIN LIMITED,12344894,IS_DIRECTLY_CONSOLIDATED_BY,False
529900MUFAH07Q1TAX06,EDP RENEWABLES SOCIEDAD ANONIMA,529900Z7C1JHW1G5FR12,BALNACRAIG BATTERY STORAGE LIMITED,SC725328,IS_DIRECTLY_CONSOLIDATED_BY,False
529900ZAXBMQDIWPNB72,voestalpine AG,5299001X83315XJV8L71,VOESTALPINE SPECIALTY METALS UK LIMITED,14829637,IS_DIRECTLY_CONSOLIDATED_BY,False
529900ZAXBMQDIWPNB72,voestalpine AG,52990056T6AUI176H715,VOESTALPINE BOHLER WELDING UK LTD,01760660,IS_DIRECTLY_CONSOLIDATED_BY,False
529900ZAXBMQDIWPNB72,voestalpine AG,529900BRJTE5VD2CU457,VOESTALPINE HIGH PERFORMANCE METALS UK LIMITED,00229550,IS_DIRECTLY_CONSOLIDATED_BY,False
549300VZKC61IR5U8G96,Andritz AG,5493008VXZ2WE8DQKO96,ANDRITZ FABRICS AND ROLLS HOLDINGS LIMITED,05162571,IS_DIRECTLY_CONSOLIDATED_BY,False
549300VZKC61IR5U8G96,Andritz AG,549300J8JMSF1BC8VO65,ANDRITZ LIMITED,02937921,IS_DIRECTLY_CONSOLIDATED_BY,False
549300VZKC61IR5U8G96,Andritz AG,549300YU3GGGKPXR3452,ANDRITZ FEED & BIOFUEL LIMITED,04122501,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,21380033BEBWT5ZE2K89,ZENITH INTERNATIONAL (MEDIA) LIMITED,02142261,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,2138005GMCR89DYST911,MSLGROUP LONDON LIMITED,02107327,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,2138005HVDKGF3WS2W21,BARTLE BOGLE HEGARTY LIMITED,01622226,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800671RQ7VS5D1S95,LION RE:SOURCES UK LIMITED,04239427,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,2138006GKNOF7JM1YT98,SPARK FOUNDRY LIMITED,03457650,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,2138007VXTT9V49AQG03,PUBLICIS MEDIA LIMITED,04244479,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,21380086CXZQBBTXLS23,ZENITH UK (MEDIA) LIMITED,01921320,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,21380095TMD77JZZUS72,ZENITH SERVICES (MEDIA) LIMITED,02645326,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800AFGPN2NMPFAC86,MMS UK HOLDINGS LIMITED,04982095,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800APJHTCPJPPUC52,LEO BURNETT LIMITED,00903797,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800I5Z1TEU8UEO505,STARCOM WORLDWIDE LIMITED,02555573,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800IPY8262DU3IS65,PRODIGIOUS UK LIMITED,00294029,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800JJLSPBOMST9415,PUBLICIS MEDIA EXCHANGE LIMITED,03423055,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800KY1RDCJ3NTLX59,PUBLICIS LIMITED,01046052,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800ONX62LVXLC2A24,CNC-COMMUNICATIONS & NETWORK CONSULTING LIMITED,04131534,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800RK7T5PW2DHHM71,BBH PARTNERS LLP,OC355051,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800TOA6R3U1O3XZ86,PUBLICIS MEDIA UK LIMITED,05358138,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800W4V7ZGS6YY3R58,SAATCHI & SAATCHI GROUP LTD,00231824,IS_DIRECTLY_CONSOLIDATED_BY,False
2138004KW8BV57III342,PUBLICIS GROUPE SA,213800WUHFSARX9FXU92,PUBLICIS HEALTHCARE COMMUNICATIONS GROUP LIMITED,01072087,IS_DIRECTLY_CONSOLIDATED_BY,False
5299003APZ54EDTSRO20,Dürr Aktiengesellschaft,213800TJKA6OAUF3IF94,HOMAG U.K. LTD.,01150111,IS_DIRECTLY_CONSOLIDATED_BY,False
5299003APZ54EDTSRO20,Dürr Aktiengesellschaft,529900NDADW4KQ6FRZ29,DURR LIMITED,01002684,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,21380081MP6MEQJET187,LEGAL & GENERAL RETAIL INVESTMENTS (HOLDINGS) LIMITED,04315644,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800AJC8I72ZCD2E71,LEGAL & GENERAL FINANCE PLC,02338444,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800FO8VPW3UGEXQ86,LEGAL & GENERAL CAPITAL INVESTMENTS LIMITED,08428232,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800HR77K2NMOFU194,LGIM INTERNATIONAL LIMITED,07716001,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800JK8U46713L3454,LGIM REAL ASSETS (OPERATOR) LIMITED,05522016,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800LKFXEMM8WLMA04,LEGAL AND GENERAL ASSURANCE SOCIETY LIMITED,00166055,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800MCLBTNE3X4NH27,L&G - ASSET MANAGEMENT LIMITED,04303322,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,213800WT2FV8TTBG4574,LEGAL & GENERAL (PORTFOLIO MANAGEMENT SERVICES) LIMITED,02457525,IS_DIRECTLY_CONSOLIDATED_BY,False
213800JH9QQWHLO99821,LEGAL & GENERAL GROUP PLC,984500B4363B86AF4K31,LEGAL & GENERAL MIDDLE EAST LIMITED,06632289,IS_DIRECTLY_CONSOLIDATED_BY,False
529900CAYOWB8YIG7X25,ZF Friedrichshafen AG,529900JA4W5QZKI1JJ59,ZF SERVICES UK LIMITED,01137722,IS_DIRECTLY_CONSOLIDATED_BY,False
529900CAYOWB8YIG7X25,ZF Friedrichshafen AG,529900TYD3EQIVDVMG29,ZF LEMFORDER UK LIMITED,02370396,IS_DIRECTLY_CONSOLIDATED_BY,False
529900CAYOWB8YIG7X25,ZF Friedrichshafen AG,549300GJK5L917KX7790,ZF AUTOMOTIVE UK LIMITED,00872948,IS_DIRECTLY_CONSOLIDATED_BY,False
529900CAYOWB8YIG7X25,ZF Friedrichshafen AG,549300O6NQFLJ3XDOC47,ZF INTERNATIONAL UK LIMITED,00054802,IS_DIRECTLY_CONSOLIDATED_BY,False
529900CAYOWB8YIG7X25,ZF Friedrichshafen AG,549300UQJZNSTWFPTH39,ZF CV Distribution UK Limited,00709827,IS_DIRECTLY_CONSOLIDATED_BY,False
529900CAYOWB8YIG7X25,ZF Friedrichshafen AG,549300WZNAQGZYPI3422,LUCASVARITY,03207774,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138001YRXK8OT1GR195,3I EFV GP LIMITED,05840692,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138006HH3RH7E824Q54,3I PE 2019-22 B LP,LP020195,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138006LND2ME3V8S926,3I GC GP LIMITED,07106395,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138007KC5NXJCF5WS31,BIIF GP LIMITED,04836947,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138007S1XORV8SB5N49,3I EFV NOMINEES B LIMITED,05985584,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138007WT4L4MKN56B60,3I GP 2013 LTD,08489159,IS_DIRECTLY_CONSOLIDATED_BY,False
35GDVHRBMFE7NWATNM84,3I GROUP PLC,2138008OTHRO3627UZ34,3I PE 2016-19A LP,LP017410,IS_DIRECTLY_CONSOLIDATED_BY,False
